category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: ANGLE,---,---,---,---,---
blur_bias,cmp_blur_bias_018.png,midas,1,2436,178.81,0.0
blur_bias,cmp_blur_bias_018.png,orig,2,2756,80.0,0.0
blur_bias,cmp_blur_bias_018.png,midas,2,2756,122.25,56.56
blur_bias,cmp_blur_bias_019.png,orig,1,2900,80.0,0.0
blur_bias,cmp_blur_bias_019.png,midas,1,2900,139.68,0.0
blur_bias,cmp_blur_bias_019.png,orig,2,2142,80.0,0.0
blur_bias,cmp_blur_bias_019.png,midas,2,2142,130.38,9.3
blur_bias,cmp_blur_bias_020.png,orig,1,2401,80.0,0.0
blur_bias,cmp_blur_bias_020.png,midas,1,2401,143.25,0.0
blur_bias,cmp_blur_bias_020.png,orig,2,1443,80.0,0.0
blur_bias,cmp_blur_bias_020.png,midas,2,1443,131.69,11.56
blur_bias,cmp_blur_bias_021.png,orig,1,1763,80.0,0.0
blur_bias,cmp_blur_bias_021.png,midas,1,1763,147.27,0.0
blur_bias,cmp_blur_bias_021.png,orig,2,2150,80.0,0.0
blur_bias,cmp_blur_bias_021.png,midas,2,2150,132.57,14.7
blur_bias,cmp_blur_bias_022.png,orig,1,1922,80.0,0.0
blur_bias,cmp_blur_bias_022.png,midas,1,1922,196.42,0.0
blur_bias,cmp_blur_bias_022.png,orig,2,1426,80.0,0.0
blur_bias,cmp_blur_bias_022.png,midas,2,1426,133.96,62.46
blur_bias,cmp_blur_bias_023.png,orig,1,2622,80.0,0.0
blur_bias,cmp_blur_bias_023.png,midas,1,2622,201.32,0.0
blur_bias,cmp_blur_bias_023.png,orig,2,3120,80.0,0.0
blur_bias,cmp_blur_bias_023.png,midas,2,3120,123.08,78.24
blur_bias,cmp_blur_bias_024.png,orig,1,5467,80.0,0.0
blur_bias,cmp_blur_bias_024.png,midas,1,5467,215.98,0.0
blur_bias,cmp_blur_bias_024.png,orig,2,2592,80.0,0.0
blur_bias,cmp_blur_bias_024.png,midas,2,2592,143.23,72.75
blur_bias,cmp_blur_bias_025.png,orig,1,1444,80.0,0.0
blur_bias,cmp_blur_bias_025.png,midas,1,1444,227.73,0.0
blur_bias,cmp_blur_bias_025.png,orig,2,3705,80.0,0.0
blur_bias,cmp_blur_bias_025.png,midas,2,3705,162.49,65.24
blur_bias,cmp_blur_bias_026.png,orig,1,4118,80.0,0.0
blur_bias,cmp_blur_bias_026.png,midas,1,4118,224.91,0.0
blur_bias,cmp_blur_bias_026.png,orig,2,2860,80.0,0.0
blur_bias,cmp_blur_bias_026.png,midas,2,2860,147.53,77.38
blur_bias,cmp_blur_bias_027.png,orig,1,2150,80.0,0.0
blur_bias,cmp_blur_bias_027.png,midas,1,2150,230.35,0.0
blur_bias,cmp_blur_bias_027.png,orig,2,1505,80.0,0.0
blur_bias,cmp_blur_bias_027.png,midas,2,1505,161.21,69.14
blur_bias,cmp_blur_bias_028.png,orig,1,2448,80.0,0.0
blur_bias,cmp_blur_bias_028.png,midas,1,2448,240.35,0.0
blur_bias,cmp_blur_bias_028.png,orig,2,1739,80.0,0.0
blur_bias,cmp_blur_bias_028.png,midas,2,1739,127.95,112.4
blur_bias,cmp_blur_bias_029.png,orig,1,2064,80.0,0.0
blur_bias,cmp_blur_bias_029.png,midas,1,2064,238.87,0.0
blur_bias,cmp_blur_bias_029.png,orig,2,1122,80.0,0.0
blur_bias,cmp_blur_bias_029.png,midas,2,1122,140.67,98.2
---,CATEGORY: CONTRAST,---,---,---,---,---
contrast,cmp_contrast_000.png,orig,1,1472,0.0,0.0
contrast,cmp_contrast_000.png,midas,1,1472,146.75,0.0
contrast,cmp_contrast_000.png,orig,2,1763,240.0,240.0
contrast,cmp_contrast_000.png,midas,2,1763,111.01,35.74
contrast,cmp_contrast_008.png,orig,1,1419,8.0,0.0
contrast,cmp_contrast_008.png,midas,1,1419,147.94,0.0
contrast,cmp_contrast_008.png,orig,2,1496,240.0,232.0
contrast,cmp_contrast_008.png,midas,2,1496,116.3,31.64
contrast,cmp_contrast_016.png,orig,1,1628,16.0,0.0
contrast,cmp_contrast_016.png,midas,1,1628,149.81,0.0
contrast,cmp_contrast_016.png,orig,2,2394,240.0,224.0
contrast,cmp_contrast_016.png,midas,2,2394,108.39,41.42
contrast,cmp_contrast_024.png,orig,1,1760,24.0,0.0
contrast,cmp_contrast_024.png,midas,1,1760,156.14,0.0
contrast,cmp_contrast_024.png,orig,2,2205,240.0,216.0
