category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: AERIAL_PERSPECTIVE,---,---,---,---,---
aerial_perspective,cmp_contrast_173.png,v2,1,768,0.97,0.0
aerial_perspective,cmp_contrast_173.png,v3,1,768,158.75,0.0
aerial_perspective,cmp_contrast_173.png,orig,2,336,240.0,67.0
aerial_perspective,cmp_contrast_173.png,v1,2,336,135.8,13.77
aerial_perspective,cmp_contrast_173.png,v2,2,336,1.42,0.45
aerial_perspective,cmp_contrast_173.png,v3,2,336,141.18,17.57
aerial_perspective,cmp_contrast_182.png,orig,1,544,182.0,0.0
aerial_perspective,cmp_contrast_182.png,v1,1,544,165.24,0.0
aerial_perspective,cmp_contrast_182.png,v2,1,544,0.89,0.0
aerial_perspective,cmp_contrast_182.png,v3,1,544,153.63,0.0
aerial_perspective,cmp_contrast_182.png,orig,2,285,240.0,58.0
aerial_perspective,cmp_contrast_182.png,v1,2,285,139.22,26.02
aerial_perspective,cmp_contrast_182.png,v2,2,285,1.46,0.57
aerial_perspective,cmp_contrast_182.png,v3,2,285,137.33,16.3
aerial_perspective,cmp_contrast_190.png,orig,1,750,190.0,0.0
aerial_perspective,cmp_contrast_190.png,v1,1,750,170.36,0.0
aerial_perspective,cmp_contrast_190.png,v2,1,750,0.89,0.0
aerial_perspective,cmp_contrast_190.png,v3,1,750,143.15,0.0
aerial_perspective,cmp_contrast_190.png,orig,2,572,240.0,50.0
aerial_perspective,cmp_contrast_190.png,v1,2,572,141.43,28.93
aerial_perspective,cmp_contrast_190.png,v2,2,572,1.26,0.37
aerial_perspective,cmp_contrast_190.png,v3,2,572,134.05,9.1
aerial_perspective,cmp_contrast_198.png,orig,1,1024,198.0,0.0
aerial_perspective,cmp_contrast_198.png,v1,1,1024,175.95,0.0
aerial_perspective,cmp_contrast_198.png,v2,1,1024,0.76,0.0
aerial_perspective,cmp_contrast_198.png,v3,1,1024,130.66,0.0
aerial_perspective,cmp_contrast_198.png,orig,2,1200,240.0,42.0
aerial_perspective,cmp_contrast_198.png,v1,2,1200,143.55,32.4
aerial_perspective,cmp_contrast_198.png,v2,2,1200,2.06,1.3
aerial_perspective,cmp_contrast_198.png,v3,2,1200,130.33,0.33
aerial_perspective,cmp_contrast_206.png,orig,1,884,206.0,0.0
aerial_perspective,cmp_contrast_206.png,v1,1,884,176.29,0.0
aerial_perspective,cmp_contrast_206.png,v2,1,884,0.93,0.0
aerial_perspective,cmp_contrast_206.png,v3,1,884,121.55,0.0
aerial_perspective,cmp_contrast_206.png,orig,2,756,240.0,34.0
aerial_perspective,cmp_contrast_206.png,v1,2,756,145.69,30.6
aerial_perspective,cmp_contrast_206.png,v2,2,756,1.88,0.95
aerial_perspective,cmp_contrast_206.png,v3,2,756,127.83,6.28
aerial_perspective,cmp_contrast_215.png,orig,1,702,215.0,0.0
aerial_perspective,cmp_contrast_215.png,v1,1,702,168.07,0.0
aerial_perspective,cmp_contrast_215.png,v2,1,702,1.0,0.0
aerial_perspective,cmp_contrast_215.png,v3,1,702,77.37,0.0
aerial_perspective,cmp_contrast_215.png,orig,2,475,240.0,25.0
aerial_perspective,cmp_contrast_215.png,v1,2,475,145.16,22.91
aerial_perspective,cmp_contrast_215.png,v2,2,475,2.12,1.12
aerial_perspective,cmp_contrast_215.png,v3,2,475,110.82,33.45
aerial_perspective,cmp_contrast_223.png,orig,1,625,223.0,0.0
aerial_perspective,cmp_contrast_223.png,v1,1,625,173.38,0.0
aerial_perspective,cmp_contrast_223.png,v2,1,625,1.0,0.0
aerial_perspective,cmp_contrast_223.png,v3,1,625,125.64,0.0
aerial_perspective,cmp_contrast_223.png,orig,2,500,240.0,17.0
aerial_perspective,cmp_contrast_223.png,v1,2,500,148.81,24.57
aerial_perspective,cmp_contrast_223.png,v2,2,500,2.1,1.1
aerial_perspective,cmp_contrast_223.png,v3,2,500,130.82,5.18
aerial_perspective,cmp_contrast_231.png,orig,1,1634,231.0,0.0
aerial_perspective,cmp_contrast_231.png,v1,1,1634,167.87,0.0
aerial_perspective,cmp_contrast_231.png,v2,1,1634,1.2,0.0
aerial_perspective,cmp_contrast_231.png,v3,1,1634,142.31,0.0
aerial_perspective,cmp_contrast_231.png,orig,2,952,240.0,9.0
aerial_perspective,cmp_contrast_231.png,v1,2,952,139.98,27.89
aerial_perspective,cmp_contrast_231.png,v2,2,952,2.2,1.0
aerial_perspective,cmp_contrast_231.png,v3,2,952,131.05,11.26
aerial_perspective,cmp_contrast_240.png,orig,1,1428,240.0,0.0
aerial_perspective,cmp_contrast_240.png,v1,1,1428,144.8,0.0
aerial_perspective,cmp_contrast_240.png,v2,1,1428,0.0,0.0
aerial_perspective,cmp_contrast_240.png,v3,1,1428,175.1,0.0
aerial_perspective,cmp_contrast_240.png,orig,2,864,240.0,0.0
aerial_perspective,cmp_contrast_240.png,v1,2,864,137.95,6.85
aerial_perspective,cmp_contrast_240.png,v2,2,864,0.09,0.09
aerial_perspective,cmp_contrast_240.png,v3,2,864,184.35,9.25
---,CATEGORY: BLUR_BIAS,---,---,---,---,---
blur_bias,cmp_blur_bias_000.png,orig,1,567,80.0,0.0
blur_bias,cmp_blur_bias_000.png,v1,1,567,232.61,0.0
blur_bias,cmp_blur_bias_000.png,v2,1,567,7.01,0.0
blur_bias,cmp_blur_bias_000.png,v3,1,567,56.45,0.0
blur_bias,cmp_blur_bias_000.png,orig,2,660,80.0,0.0
blur_bias,cmp_blur_bias_000.png,v1,2,660,102.33,130.28
blur_bias,cmp_blur_bias_000.png,v2,2,660,13.35,6.34
blur_bias,cmp_blur_bias_000.png,v3,2,660,20.9,35.55
blur_bias,cmp_blur_bias_001.png,orig,1,437,80.0,0.0
blur_bias,cmp_blur_bias_001.png,v1,1,437,231.71,0.0
blur_bias,cmp_blur_bias_001.png,v2,1,437,6.41,0.0
blur_bias,cmp_blur_bias_001.png,v3,1,437,42.01,0.0
blur_bias,cmp_blur_bias_001.png,orig,2,725,80.0,0.0
blur_bias,cmp_blur_bias_001.png,v1,2,725,102.07,129.64
blur_bias,cmp_blur_bias_001.png,v2,2,725,16.62,10.21
blur_bias,cmp_blur_bias_001.png,v3,2,725,38.07,3.94
blur_bias,cmp_blur_bias_002.png,orig,1,1122,80.0,0.0
blur_bias,cmp_blur_bias_002.png,v1,1,1122,233.33,0.0
blur_bias,cmp_blur_bias_002.png,v2,1,1122,9.02,0.0
blur_bias,cmp_blur_bias_002.png,v3,1,1122,42.57,0.0
blur_bias,cmp_blur_bias_002.png,orig,2,1548,80.0,0.0
blur_bias,cmp_blur_bias_002.png,v1,2,1548,116.82,116.51
blur_bias,cmp_blur_bias_002.png,v2,2,1548,14.56,5.54
blur_bias,cmp_blur_bias_002.png,v3,2,1548,61.55,18.98
blur_bias,cmp_blur_bias_003.png,orig,1,345,80.0,0.0
blur_bias,cmp_blur_bias_003.png,v1,1,345,234.6,0.0
blur_bias,cmp_blur_bias_003.png,v2,1,345,16.11,0.0
blur_bias,cmp_blur_bias_003.png,v3,1,345,38.38,0.0
